model,attribute,gold,token_count
mistral-7b,temperature,203,3
mistral-7b,temperature,204,3
mistral-7b,temperature,205,3
mistral-7b,temperature,206,3
mistral-7b,temperature,207,3
mistral-7b,temperature,208,3
mistral-7b,temperature,209,3
mistral-7b,temperature,210,3
mistral-7b,temperature,211,3
mistral-7b,temperature,212,3
mistral-7b,temperature,213,3
mistral-7b,temperature,214,3
mistral-7b,temperature,215,3
mistral-7b,temperature,216,3
mistral-7b,temperature,217,3
mistral-7b,temperature,218,3
mistral-7b,temperature,219,3
mistral-7b,temperature,220,3
mistral-7b,temperature,221,3
mistral-7b,temperature,222,3
mistral-7b,temperature,223,3
mistral-7b,temperature,224,3
mistral-7b,temperature,225,3
mistral-7b,temperature,226,3
mistral-7b,temperature,227,3
mistral-7b,temperature,228,3
mistral-7b,temperature,229,3
mistral-7b,temperature,230,3
mistral-7b,temperature,231,3
mistral-7b,temperature,232,3
mistral-7b,temperature,233,3
mistral-7b,temperature,234,3
mistral-7b,temperature,235,3
mistral-7b,temperature,236,3
mistral-7b,temperature,237,3
mistral-7b,temperature,238,3
mistral-7b,temperature,239,3
mistral-7b,temperature,240,3
mistral-7b,temperature,241,3
mistral-7b,temperature,242,3
mistral-7b,temperature,243,3
mistral-7b,temperature,244,3
mistral-7b,temperature,245,3
mistral-7b,temperature,246,3
mistral-7b,temperature,247,3
mistral-7b,temperature,248,3
mistral-7b,temperature,249,3
mistral-7b,temperature,250,3
mistral-7b,temperature,251,3
mistral-7b,temperature,252,3
mistral-7b,temperature,253,3
mistral-7b,temperature,254,3
mistral-7b,temperature,255,3
mistral-7b,temperature,256,3
mistral-7b,temperature,257,3
mistral-7b,temperature,258,3
mistral-7b,temperature,259,3
mistral-7b,temperature,260,3
mistral-7b,temperature,261,3
mistral-7b,temperature,262,3
mistral-7b,temperature,263,3
mistral-7b,temperature,264,3
mistral-7b,temperature,265,3
mistral-7b,temperature,266,3
mistral-7b,temperature,267,3
mistral-7b,temperature,268,3
mistral-7b,temperature,269,3
mistral-7b,temperature,270,3
mistral-7b,temperature,271,3
mistral-7b,temperature,272,3
mistral-7b,temperature,273,3
mistral-7b,temperature,274,3
mistral-7b,temperature,275,3
mistral-7b,temperature,276,3
mistral-7b,temperature,277,3
mistral-7b,temperature,278,3
mistral-7b,temperature,279,3
mistral-7b,temperature,280,3
mistral-7b,temperature,281,3
mistral-7b,temperature,282,3
mistral-7b,temperature,283,3
mistral-7b,temperature,284,3
mistral-7b,temperature,285,3
mistral-7b,temperature,286,3
mistral-7b,temperature,287,3
mistral-7b,temperature,288,3
mistral-7b,temperature,289,3
mistral-7b,temperature,290,3
mistral-7b,temperature,291,3
mistral-7b,temperature,292,3
mistral-7b,temperature,293,3
mistral-7b,temperature,294,3
mistral-7b,temperature,295,3
mistral-7b,temperature,296,3
mistral-7b,temperature,297,3
mistral-7b,temperature,298,3
mistral-7b,temperature,299,3
mistral-7b,temperature,300,3
mistral-7b,temperature,301,3
mistral-7b,temperature,302,3
mistral-7b,temperature,303,3
mistral-7b,temperature,304,3
mistral-7b,temperature,305,3
mistral-7b,temperature,306,3
mistral-7b,temperature,307,3
mistral-7b,temperature,308,3
mistral-7b,temperature,309,3
mistral-7b,temperature,310,3
mistral-7b,temperature,311,3
mistral-7b,temperature,312,3
mistral-7b,temperature,313,3
mistral-7b,temperature,314,3
mistral-7b,temperature,315,3
mistral-7b,temperature,316,3
mistral-7b,temperature,317,3
mistral-7b,temperature,318,3
mistral-7b,temperature,319,3
mistral-7b,temperature,320,3
mistral-7b,temperature,321,3
mistral-7b,temperature,322,3
mistral-7b,temperature,323,3
mistral-7b,temperature,324,3
mistral-7b,temperature,325,3
mistral-7b,temperature,326,3
mistral-7b,temperature,327,3
mistral-7b,temperature,328,3
mistral-7b,temperature,329,3
mistral-7b,temperature,330,3
mistral-7b,temperature,331,3
mistral-7b,temperature,332,3
mistral-7b,temperature,333,3
mistral-7b,temperature,334,3
mistral-7b,temperature,335,3
mistral-7b,temperature,336,3
mistral-7b,temperature,337,3
mistral-7b,temperature,338,3
mistral-7b,temperature,339,3
mistral-7b,temperature,340,3
mistral-7b,temperature,341,3
mistral-7b,temperature,342,3
mistral-7b,temperature,343,3
mistral-7b,temperature,344,3
mistral-7b,temperature,345,3
mistral-7b,temperature,346,3
mistral-7b,temperature,347,3
mistral-7b,temperature,348,3
mistral-7b,temperature,349,3
mistral-7b,temperature,350,3
mistral-7b,temperature,351,3
mistral-7b,temperature,352,3
mistral-7b,temperature,353,3
mistral-7b,temperature,354,3
mistral-7b,temperature,355,3
mistral-7b,temperature,356,3
mistral-7b,temperature,357,3
mistral-7b,temperature,358,3
mistral-7b,temperature,359,3
mistral-7b,temperature,360,3
mistral-7b,temperature,361,3
mistral-7b,temperature,362,3
mistral-7b,temperature,363,3
mistral-7b,temperature,364,3
mistral-7b,temperature,365,3
mistral-7b,temperature,366,3
mistral-7b,temperature,367,3
mistral-7b,temperature,368,3
mistral-7b,temperature,369,3
mistral-7b,temperature,370,3
mistral-7b,temperature,371,3
mistral-7b,temperature,372,3
mistral-7b,temperature,373,3
mistral-7b,temperature,374,3
mistral-7b,temperature,375,3
mistral-7b,temperature,376,3
mistral-7b,temperature,377,3
mistral-7b,temperature,378,3
mistral-7b,temperature,379,3
mistral-7b,temperature,380,3
mistral-7b,temperature,381,3
mistral-7b,temperature,382,3
mistral-7b,temperature,383,3
mistral-7b,temperature,384,3
mistral-7b,temperature,385,3
mistral-7b,temperature,386,3
mistral-7b,temperature,387,3
mistral-7b,temperature,388,3
mistral-7b,temperature,389,3
mistral-7b,temperature,390,3
mistral-7b,temperature,391,3
mistral-7b,temperature,392,3
mistral-7b,temperature,393,3
mistral-7b,temperature,394,3
mistral-7b,temperature,395,3
mistral-7b,temperature,396,3
mistral-7b,temperature,397,3
mistral-7b,temperature,398,3
mistral-7b,temperature,399,3
mistral-7b,temperature,400,3
mistral-7b,temperature,401,3
mistral-7b,temperature,402,3
mistral-7b,temperature,403,3
mistral-7b,temperature,404,3
mistral-7b,temperature,405,3
mistral-7b,temperature,406,3
mistral-7b,temperature,407,3
mistral-7b,temperature,408,3
mistral-7b,temperature,409,3
mistral-7b,temperature,410,3
mistral-7b,temperature,411,3
mistral-7b,temperature,412,3
mistral-7b,temperature,413,3
mistral-7b,temperature,414,3
mistral-7b,temperature,415,3
mistral-7b,temperature,416,3
mistral-7b,temperature,417,3
mistral-7b,temperature,418,3
mistral-7b,temperature,419,3
mistral-7b,temperature,420,3
mistral-7b,temperature,421,3
mistral-7b,temperature,422,3
mistral-7b,temperature,423,3
mistral-7b,temperature,424,3
mistral-7b,temperature,425,3
mistral-7b,temperature,426,3
mistral-7b,temperature,427,3
mistral-7b,temperature,428,3
mistral-7b,temperature,429,3
mistral-7b,temperature,430,3
mistral-7b,temperature,431,3
mistral-7b,temperature,432,3
mistral-7b,temperature,433,3
mistral-7b,temperature,434,3
mistral-7b,temperature,435,3
mistral-7b,temperature,436,3
mistral-7b,temperature,437,3
mistral-7b,temperature,438,3
mistral-7b,temperature,439,3
mistral-7b,temperature,440,3
mistral-7b,temperature,441,3
mistral-7b,temperature,442,3
mistral-7b,temperature,443,3
mistral-7b,temperature,444,3
mistral-7b,temperature,445,3
mistral-7b,temperature,446,3
mistral-7b,temperature,447,3
mistral-7b,temperature,448,3
mistral-7b,temperature,449,3
mistral-7b,temperature,450,3
mistral-7b,temperature,451,3
mistral-7b,temperature,452,3
mistral-7b,temperature,453,3
mistral-7b,temperature,454,3
mistral-7b,temperature,455,3
mistral-7b,temperature,456,3
mistral-7b,temperature,457,3
mistral-7b,temperature,458,3
mistral-7b,temperature,459,3
mistral-7b,temperature,460,3
mistral-7b,temperature,461,3
mistral-7b,temperature,462,3
mistral-7b,temperature,463,3
mistral-7b,temperature,464,3
mistral-7b,temperature,465,3
mistral-7b,temperature,466,3
mistral-7b,temperature,467,3
mistral-7b,temperature,468,3
mistral-7b,temperature,469,3
mistral-7b,temperature,470,3
mistral-7b,temperature,471,3
mistral-7b,temperature,472,3
mistral-7b,temperature,473,3
mistral-7b,temperature,474,3
mistral-7b,temperature,475,3
mistral-7b,temperature,476,3
mistral-7b,temperature,477,3
mistral-7b,temperature,478,3
mistral-7b,temperature,479,3
mistral-7b,temperature,480,3
mistral-7b,temperature,481,3
mistral-7b,temperature,482,3
mistral-7b,temperature,483,3
mistral-7b,temperature,484,3
mistral-7b,temperature,485,3
mistral-7b,temperature,486,3
mistral-7b,temperature,487,3
mistral-7b,temperature,488,3
mistral-7b,temperature,489,3
mistral-7b,temperature,490,3
mistral-7b,temperature,491,3
mistral-7b,temperature,492,3
mistral-7b,temperature,493,3
mistral-7b,temperature,494,3
mistral-7b,temperature,495,3
mistral-7b,temperature,496,3
mistral-7b,temperature,497,3
mistral-7b,temperature,498,3
mistral-7b,temperature,499,3
mistral-7b,temperature,500,3
mistral-7b,temperature,501,3
mistral-7b,temperature,502,3
mistral-7b,temperature,503,3
mistral-7b,temperature,504,3
mistral-7b,temperature,505,3
mistral-7b,temperature,506,3
mistral-7b,temperature,507,3
mistral-7b,temperature,508,3
mistral-7b,temperature,509,3
mistral-7b,temperature,510,3
mistral-7b,temperature,511,3
mistral-7b,temperature,512,3
mistral-7b,temperature,513,3
mistral-7b,temperature,514,3
mistral-7b,temperature,515,3
mistral-7b,temperature,516,3
mistral-7b,temperature,517,3
mistral-7b,temperature,518,3
mistral-7b,temperature,519,3
mistral-7b,temperature,520,3
mistral-7b,temperature,521,3
mistral-7b,temperature,522,3
mistral-7b,temperature,523,3
mistral-7b,temperature,524,3
mistral-7b,temperature,525,3
mistral-7b,temperature,526,3
mistral-7b,temperature,527,3
mistral-7b,temperature,528,3
mistral-7b,temperature,529,3
mistral-7b,temperature,530,3
mistral-7b,temperature,531,3
mistral-7b,temperature,532,3
mistral-7b,temperature,533,3
mistral-7b,temperature,534,3
mistral-7b,temperature,535,3
mistral-7b,temperature,536,3
mistral-7b,temperature,537,3
mistral-7b,temperature,538,3
mistral-7b,temperature,539,3
mistral-7b,temperature,540,3
mistral-7b,temperature,541,3
mistral-7b,temperature,542,3
mistral-7b,temperature,543,3
mistral-7b,temperature,544,3
mistral-7b,temperature,545,3
mistral-7b,temperature,546,3
mistral-7b,temperature,547,3
mistral-7b,temperature,548,3
mistral-7b,temperature,549,3
mistral-7b,temperature,550,3
mistral-7b,temperature,551,3
mistral-7b,temperature,552,3
mistral-7b,temperature,553,3
mistral-7b,temperature,554,3
mistral-7b,temperature,555,3
mistral-7b,temperature,556,3
mistral-7b,temperature,557,3
mistral-7b,temperature,558,3
mistral-7b,temperature,559,3
mistral-7b,temperature,560,3
mistral-7b,temperature,561,3
mistral-7b,temperature,562,3
mistral-7b,temperature,563,3
mistral-7b,temperature,564,3
mistral-7b,temperature,565,3
mistral-7b,temperature,566,3
mistral-7b,temperature,567,3
mistral-7b,temperature,568,3
mistral-7b,temperature,569,3
mistral-7b,temperature,570,3
mistral-7b,temperature,571,3
mistral-7b,temperature,572,3
mistral-7b,temperature,573,3
mistral-7b,temperature,574,3
mistral-7b,temperature,575,3
mistral-7b,temperature,576,3
mistral-7b,temperature,577,3
mistral-7b,temperature,578,3
mistral-7b,temperature,579,3
mistral-7b,temperature,580,3
mistral-7b,temperature,581,3
mistral-7b,temperature,582,3
mistral-7b,temperature,583,3
mistral-7b,temperature,584,3
mistral-7b,temperature,585,3
mistral-7b,temperature,586,3
mistral-7b,temperature,587,3
mistral-7b,temperature,588,3
mistral-7b,temperature,589,3
mistral-7b,temperature,590,3
mistral-7b,temperature,591,3
mistral-7b,temperature,592,3
mistral-7b,temperature,593,3
mistral-7b,temperature,594,3
mistral-7b,temperature,595,3
mistral-7b,temperature,596,3
mistral-7b,temperature,597,3
mistral-7b,temperature,598,3
mistral-7b,temperature,599,3
mistral-7b,temperature,600,3
mistral-7b,temperature,601,3
mistral-7b,temperature,602,3
mistral-7b,temperature,603,3
mistral-7b,temperature,604,3
mistral-7b,temperature,605,3
mistral-7b,temperature,606,3
mistral-7b,temperature,607,3
mistral-7b,temperature,608,3
mistral-7b,temperature,609,3
mistral-7b,temperature,610,3
mistral-7b,temperature,611,3
mistral-7b,temperature,612,3
mistral-7b,temperature,613,3
mistral-7b,temperature,614,3
mistral-7b,temperature,615,3
mistral-7b,temperature,616,3
mistral-7b,temperature,617,3
mistral-7b,temperature,618,3
mistral-7b,temperature,619,3
mistral-7b,temperature,620,3
mistral-7b,temperature,621,3
mistral-7b,temperature,622,3
mistral-7b,temperature,623,3
mistral-7b,temperature,624,3
mistral-7b,temperature,625,3
mistral-7b,temperature,626,3
mistral-7b,temperature,627,3
mistral-7b,temperature,628,3
mistral-7b,temperature,629,3
mistral-7b,temperature,630,3
mistral-7b,temperature,631,3
mistral-7b,temperature,632,3
mistral-7b,temperature,633,3
mistral-7b,temperature,634,3
mistral-7b,temperature,635,3
mistral-7b,temperature,636,3
mistral-7b,temperature,637,3
mistral-7b,temperature,638,3
mistral-7b,temperature,639,3
mistral-7b,temperature,640,3
mistral-7b,temperature,641,3
mistral-7b,temperature,642,3
mistral-7b,temperature,643,3
mistral-7b,temperature,644,3
mistral-7b,temperature,645,3
mistral-7b,temperature,646,3
mistral-7b,temperature,647,3
mistral-7b,temperature,648,3
mistral-7b,temperature,649,3
mistral-7b,temperature,650,3
mistral-7b,temperature,651,3
mistral-7b,temperature,652,3
mistral-7b,temperature,653,3
mistral-7b,temperature,654,3
mistral-7b,temperature,655,3
mistral-7b,temperature,656,3
mistral-7b,temperature,657,3
mistral-7b,temperature,658,3
mistral-7b,temperature,659,3
mistral-7b,temperature,660,3
mistral-7b,temperature,661,3
mistral-7b,temperature,662,3
mistral-7b,temperature,663,3
mistral-7b,temperature,664,3
mistral-7b,temperature,665,3
mistral-7b,temperature,666,3
mistral-7b,temperature,667,3
mistral-7b,temperature,668,3
mistral-7b,temperature,669,3
mistral-7b,temperature,670,3
mistral-7b,temperature,671,3
mistral-7b,temperature,672,3
mistral-7b,temperature,673,3
mistral-7b,temperature,674,3
mistral-7b,temperature,675,3
mistral-7b,temperature,676,3
mistral-7b,temperature,677,3
mistral-7b,temperature,678,3
mistral-7b,temperature,679,3
mistral-7b,temperature,680,3
mistral-7b,temperature,681,3
mistral-7b,temperature,682,3
mistral-7b,temperature,683,3
mistral-7b,temperature,684,3
mistral-7b,temperature,685,3
mistral-7b,temperature,686,3
mistral-7b,temperature,687,3
mistral-7b,temperature,688,3
mistral-7b,temperature,689,3
mistral-7b,temperature,690,3
mistral-7b,temperature,691,3
mistral-7b,temperature,692,3
mistral-7b,temperature,693,3
mistral-7b,temperature,694,3
mistral-7b,temperature,695,3
mistral-7b,temperature,696,3
mistral-7b,temperature,697,3
mistral-7b,temperature,698,3
mistral-7b,temperature,699,3
mistral-7b,temperature,700,3
mistral-7b,temperature,701,3
mistral-7b,temperature,702,3
mistral-7b,temperature,703,3
mistral-7b,temperature,704,3
mistral-7b,temperature,705,3
mistral-7b,temperature,706,3
mistral-7b,temperature,707,3
mistral-7b,temperature,708,3
mistral-7b,temperature,709,3
mistral-7b,temperature,710,3
mistral-7b,temperature,711,3
mistral-7b,temperature,712,3
mistral-7b,temperature,713,3
mistral-7b,temperature,714,3
mistral-7b,temperature,715,3
mistral-7b,temperature,716,3
mistral-7b,temperature,717,3
mistral-7b,temperature,718,3
mistral-7b,temperature,719,3
mistral-7b,temperature,720,3
mistral-7b,temperature,721,3
mistral-7b,temperature,722,3
mistral-7b,temperature,723,3
mistral-7b,temperature,724,3
mistral-7b,temperature,725,3
mistral-7b,temperature,726,3
mistral-7b,temperature,727,3
mistral-7b,temperature,728,3
mistral-7b,temperature,729,3
mistral-7b,temperature,730,3
mistral-7b,temperature,731,3
mistral-7b,temperature,732,3
mistral-7b,temperature,733,3
mistral-7b,temperature,734,3
mistral-7b,temperature,735,3
mistral-7b,temperature,736,3
mistral-7b,temperature,737,3
mistral-7b,temperature,738,3
mistral-7b,temperature,739,3
mistral-7b,temperature,740,3
mistral-7b,temperature,741,3
mistral-7b,temperature,742,3
mistral-7b,temperature,743,3
mistral-7b,temperature,744,3
mistral-7b,temperature,745,3
mistral-7b,temperature,746,3
mistral-7b,temperature,747,3
mistral-7b,temperature,748,3
mistral-7b,temperature,749,3
mistral-7b,temperature,750,3
mistral-7b,temperature,751,3
mistral-7b,temperature,752,3
mistral-7b,temperature,753,3
mistral-7b,temperature,754,3
mistral-7b,temperature,755,3
mistral-7b,temperature,756,3
mistral-7b,temperature,757,3
mistral-7b,temperature,758,3
mistral-7b,temperature,759,3
mistral-7b,temperature,760,3
mistral-7b,temperature,761,3
mistral-7b,temperature,762,3
mistral-7b,temperature,763,3
mistral-7b,temperature,764,3
mistral-7b,temperature,765,3
mistral-7b,temperature,766,3
mistral-7b,temperature,767,3
mistral-7b,temperature,768,3
mistral-7b,temperature,769,3
mistral-7b,temperature,770,3
mistral-7b,temperature,771,3
mistral-7b,temperature,772,3
mistral-7b,temperature,773,3
mistral-7b,temperature,774,3
mistral-7b,temperature,775,3
mistral-7b,temperature,776,3
mistral-7b,temperature,777,3
mistral-7b,temperature,778,3
mistral-7b,temperature,779,3
mistral-7b,temperature,780,3
mistral-7b,temperature,781,3
mistral-7b,temperature,782,3
mistral-7b,temperature,783,3
mistral-7b,temperature,784,3
mistral-7b,temperature,785,3
mistral-7b,temperature,786,3
mistral-7b,temperature,787,3
mistral-7b,temperature,788,3
mistral-7b,temperature,789,3
mistral-7b,temperature,790,3
mistral-7b,temperature,791,3
mistral-7b,temperature,792,3
mistral-7b,temperature,793,3
mistral-7b,temperature,794,3
mistral-7b,temperature,795,3
mistral-7b,temperature,796,3
mistral-7b,temperature,797,3
mistral-7b,temperature,798,3
mistral-7b,temperature,799,3
mistral-7b,temperature,800,3
mistral-7b,temperature,801,3
mistral-7b,temperature,802,3
mistral-7b,temperature,803,3
mistral-7b,temperature,804,3
mistral-7b,temperature,805,3
mistral-7b,temperature,806,3
mistral-7b,temperature,807,3
mistral-7b,temperature,808,3
mistral-7b,temperature,809,3
mistral-7b,temperature,810,3
mistral-7b,temperature,811,3
mistral-7b,temperature,812,3
mistral-7b,temperature,813,3
mistral-7b,temperature,814,3
mistral-7b,temperature,815,3
mistral-7b,temperature,816,3
mistral-7b,temperature,817,3
mistral-7b,temperature,818,3
mistral-7b,temperature,819,3
mistral-7b,temperature,820,3
mistral-7b,temperature,821,3
mistral-7b,temperature,822,3
mistral-7b,temperature,823,3
mistral-7b,temperature,824,3
mistral-7b,temperature,825,3
mistral-7b,temperature,826,3
mistral-7b,temperature,827,3
mistral-7b,temperature,828,3
mistral-7b,temperature,829,3
mistral-7b,temperature,830,3
mistral-7b,temperature,831,3
mistral-7b,temperature,832,3
mistral-7b,temperature,833,3
mistral-7b,temperature,834,3
mistral-7b,temperature,835,3
mistral-7b,temperature,836,3
mistral-7b,temperature,837,3
mistral-7b,temperature,838,3
mistral-7b,temperature,839,3
mistral-7b,temperature,840,3
mistral-7b,temperature,841,3
mistral-7b,temperature,842,3
mistral-7b,temperature,843,3
mistral-7b,temperature,844,3
mistral-7b,temperature,845,3
mistral-7b,temperature,846,3
mistral-7b,temperature,847,3
mistral-7b,temperature,848,3
mistral-7b,temperature,849,3
mistral-7b,temperature,850,3
mistral-7b,temperature,851,3
mistral-7b,temperature,852,3
mistral-7b,temperature,853,3
mistral-7b,temperature,854,3
mistral-7b,temperature,855,3
mistral-7b,temperature,856,3
mistral-7b,temperature,857,3
mistral-7b,temperature,858,3
mistral-7b,temperature,859,3
mistral-7b,temperature,860,3
mistral-7b,temperature,861,3
mistral-7b,temperature,862,3
mistral-7b,temperature,863,3
mistral-7b,temperature,864,3
mistral-7b,temperature,865,3
mistral-7b,temperature,866,3
mistral-7b,temperature,867,3
mistral-7b,temperature,868,3
mistral-7b,temperature,869,3
mistral-7b,temperature,870,3
mistral-7b,temperature,871,3
mistral-7b,temperature,872,3
mistral-7b,temperature,873,3
mistral-7b,temperature,874,3
mistral-7b,temperature,875,3
mistral-7b,temperature,876,3
mistral-7b,temperature,877,3
mistral-7b,temperature,878,3
mistral-7b,temperature,879,3
mistral-7b,temperature,880,3
mistral-7b,temperature,881,3
mistral-7b,temperature,882,3
mistral-7b,temperature,883,3
mistral-7b,temperature,884,3
mistral-7b,temperature,885,3
mistral-7b,temperature,886,3
mistral-7b,temperature,887,3
mistral-7b,temperature,888,3
mistral-7b,temperature,889,3
mistral-7b,temperature,890,3
mistral-7b,temperature,891,3
mistral-7b,temperature,892,3
mistral-7b,temperature,893,3
mistral-7b,temperature,894,3
mistral-7b,temperature,895,3
mistral-7b,temperature,896,3
mistral-7b,temperature,897,3
mistral-7b,temperature,898,3
mistral-7b,temperature,899,3
mistral-7b,temperature,900,3
mistral-7b,temperature,901,3
mistral-7b,temperature,902,3
mistral-7b,temperature,903,3
mistral-7b,temperature,904,3
mistral-7b,temperature,905,3
mistral-7b,temperature,906,3
mistral-7b,temperature,907,3
mistral-7b,temperature,908,3
mistral-7b,temperature,909,3
mistral-7b,temperature,910,3
mistral-7b,temperature,911,3
mistral-7b,temperature,912,3
mistral-7b,temperature,913,3
mistral-7b,temperature,914,3
mistral-7b,temperature,915,3
mistral-7b,temperature,916,3
mistral-7b,temperature,917,3
mistral-7b,temperature,918,3
mistral-7b,temperature,919,3
mistral-7b,temperature,920,3
mistral-7b,temperature,921,3
mistral-7b,temperature,922,3
mistral-7b,temperature,923,3
mistral-7b,temperature,924,3
mistral-7b,temperature,925,3
mistral-7b,temperature,926,3
mistral-7b,temperature,927,3
mistral-7b,temperature,928,3
mistral-7b,temperature,929,3
mistral-7b,temperature,930,3
mistral-7b,temperature,931,3
mistral-7b,temperature,932,3
mistral-7b,temperature,933,3
mistral-7b,temperature,934,3
mistral-7b,temperature,935,3
mistral-7b,temperature,936,3
mistral-7b,temperature,937,3
mistral-7b,temperature,938,3
mistral-7b,temperature,939,3
mistral-7b,temperature,940,3
mistral-7b,temperature,941,3
mistral-7b,temperature,942,3
mistral-7b,temperature,943,3
mistral-7b,temperature,944,3
mistral-7b,temperature,945,3
mistral-7b,temperature,946,3
mistral-7b,temperature,947,3
mistral-7b,temperature,948,3
mistral-7b,temperature,949,3
mistral-7b,temperature,950,3
mistral-7b,temperature,951,3
mistral-7b,temperature,952,3
mistral-7b,temperature,953,3
mistral-7b,temperature,954,3
mistral-7b,temperature,955,3
mistral-7b,temperature,956,3
mistral-7b,temperature,957,3
mistral-7b,temperature,958,3
mistral-7b,temperature,959,3
mistral-7b,temperature,960,3
mistral-7b,temperature,961,3
mistral-7b,temperature,962,3
mistral-7b,temperature,963,3
mistral-7b,temperature,964,3
mistral-7b,temperature,965,3
mistral-7b,temperature,966,3
mistral-7b,temperature,967,3
mistral-7b,temperature,968,3
mistral-7b,temperature,969,3
mistral-7b,temperature,970,3
